age,city,color,country,customer-id,customer-name,discount-applied,gender,payment-method,previous-purchaser,product,product-category,promo-code,quantity,purchase-frequency,reason,review-rate,sales-price,season,shipping-mode,size,status,unit-price
59,Munich,Red,Germany,Cust4593,Daniel Jackson,15,Male,Debit Card,No,Muffin,Bakery,95967,7,Weekly,Quality Issue,3,38,Winter,Shipped From Abroad,Small,Returned,6.31
59,New York,Brown,USA,Cust1173,Emma Jackson,0,Female,Credit Card,Yes,Coffee,Beverages,71763,10,Weekly,Quality Issue,5,402,Summer,Express,Large,Returned,40.24
59,New York,Brown,USA,Cust1302,Michael Jackson,15,Female,Credit Card,No,Yogurt,Dairy,99946,1,Yearly,Wrong Item,5,34,Spring,Shipped From Abroad,Medium,Returned,39.42
59,New York,Brown,USA,Cust2524,Olivia Smith,5,Female,Bank Transfer,Yes,Fish,Meat,69546,9,Monthly,"",1,372,Autumn,Shipped From Abroad,Small,Delivered,43.53
59,New York,Green,USA,Cust3640,Daniel Anderson,15,Female,Bank Transfer,Yes,Chocolate,Snacks,38858,10,Monthly,Damaged Product,1,55,Winter,Express,Medium,Returned,6.51
59,New York,Green,USA,Cust5975,Sarah Jackson,10,Male,Cash,No,Pork,Meat,52905,3,Monthly,Damaged Product,2,84,Spring,Express,Medium,Returned,31.05
59,New York,Red,USA,Cust5810,Emma Jackson,0,Female,Debit Card,No,Cheese,Dairy,26172,5,Weekly,Changed Mind,1,125,Autumn,Express,Large,Returned,25.07
59,Sydney,Brown,Australia,Cust2685,David Thomas,10,Male,Credit Card,No,Spinach,Vegetables,74126,3,Quarterly,"",5,116,Winter,Express,Medium,Delivered,42.84
59,Sydney,Brown,Australia,Cust2870,Emma Smith,20,Male,Debit Card,No,Spinach,Vegetables,73871,1,Weekly,"",1,27,Summer,Shipped From Abroad,Large,Delivered,33.99
59,Sydney,Green,Australia,Cust1186,Mary Smith,5,Male,Cash,No,Cheese,Dairy,85383,4,Weekly,"",3,55,Summer,Shipped From Abroad,Small,Delivered,14.51
59,Sydney,Green,Australia,Cust5876,Mary Anderson,10,Female,Credit Card,Yes,Pork,Meat,53890,10,Weekly,Late Delivery,1,364,Autumn,Shipped From Abroad,Small,Returned,40.5
59,Sydney,N/A,Australia,Cust1444,John Thomas,5,Male,Credit Card,Yes,Spinach,Vegetables,84924,5,Quarterly,Changed Mind,2,166,Autumn,Express,Small,Returned,34.92
59,Sydney,Red,Australia,Cust1421,Michael Smith,0,Female,Apple Pay,No,Fish,Meat,67623,7,Yearly,"",1,164,Summer,Standard,Large,Delivered,23.42
59,Sydney,Red,Australia,Cust5248,David Jackson,20,Male,Debit Card,Yes,Apple,Fruits,48172,5,Monthly,Changed Mind,3,22,Autumn,Shipped From Abroad,Large,Returned,5.41
59,Sydney,White,Australia,Cust1817,Michael Johnson,5,Male,Cash,Yes,Pork,Meat,69235,5,Quarterly,Changed Mind,5,193,Spring,Express,Medium,Returned,40.62
59,Sydney,Yellow,Australia,Cust2162,Sarah Smith,10,Male,Credit Card,No,Pork,Meat,26016,8,Weekly,Wrong Item,3,216,Winter,Express,Large,Returned,30
59,Toronto,Brown,Canada,Cust3637,Sarah Taylor,5,Female,Cash,Yes,Milk,Dairy,45303,10,Monthly,"",2,68,Winter,Standard,Medium,Delivered,7.16
59,Toronto,Brown,Canada,Cust4064,David Thomas,5,Male,Bank Transfer,No,Soda,Beverages,77594,1,Weekly,"",4,31,Summer,Shipped From Abroad,Large,Delivered,32.4
59,Toronto,Red,Canada,Cust3465,Daniel Smith,0,Female,Google Pay,Yes,Cheese,Dairy,27353,6,Yearly,Wrong Item,3,247,Autumn,Standard,Small,Returned,41.16
59,Toronto,Red,Canada,Cust4097,Olivia Smith,20,Female,PayPal,No,Chicken,Meat,15537,3,Monthly,"",3,40,Autumn,Shipped From Abroad,Medium,Delivered,16.68
59,Toronto,Red,Canada,Cust6138,Emma Taylor,20,Female,Credit Card,Yes,Nuts,Snacks,14825,10,Weekly,"",3,95,Winter,Express,Medium,Delivered,11.89
59,Toronto,White,Canada,Cust2087,David Jackson,10,Female,Apple Pay,Yes,Croissant,Bakery,18455,2,Quarterly,"",4,37,Autumn,Standard,Medium,Delivered,20.31
59,Toronto,White,Canada,Cust5210,Mary Taylor,10,Female,Bank Transfer,Yes,Banana,Fruits,81440,9,Yearly,"",4,221,Spring,Express,Small,Delivered,27.24
59,Vancouver,Brown,Canada,Cust6266,Olivia Thomas,10,Male,PayPal,Yes,Orange,Fruits,94514,3,Yearly,Damaged Product,4,49,Summer,Shipped From Abroad,Medium,Returned,18.21
59,Vancouver,Green,Canada,Cust1281,Sarah Anderson,5,Female,Google Pay,Yes,Tea,Beverages,40760,4,Quarterly,Wrong Item,2,170,Autumn,Standard,Medium,Returned,44.8
59,Vancouver,Green,Canada,Cust5021,David Smith,5,Female,PayPal,No,Orange,Fruits,93282,10,Quarterly,Changed Mind,1,52,Spring,Standard,Large,Returned,5.48
59,Vancouver,Green,Canada,Cust5076,David Brown,0,Male,Credit Card,No,Fish,Meat,15863,3,Monthly,"",2,18,Winter,Shipped From Abroad,Small,Delivered,6.15
59,Vancouver,N/A,Canada,Cust4819,John Brown,20,Male,Bank Transfer,No,Carrot,Vegetables,64589,2,Yearly,"",3,12,Summer,Shipped From Abroad,Small,Delivered,7.79
59,Vancouver,Red,Canada,Cust3705,Michael Johnson,0,Female,Bank Transfer,Yes,Yogurt,Dairy,24267,7,Yearly,Quality Issue,3,102,Winter,Shipped From Abroad,Small,Returned,14.58
59,Vancouver,White,Canada,Cust1822,David Jackson,5,Male,Apple Pay,No,Tea,Beverages,32110,6,Monthly,"",2,197,Winter,Standard,Medium,Delivered,34.52
59,Vancouver,Yellow,Canada,Cust1355,David Thomas,5,Female,Credit Card,No,Cheese,Dairy,62106,4,Monthly,"",3,18,Spring,Standard,Medium,Delivered,4.81
59,Vancouver,Yellow,Canada,Cust4193,Michael Johnson,0,Male,PayPal,No,Banana,Fruits,95792,9,Weekly,"",2,121,Autumn,Standard,Small,Delivered,13.45
60,Berlin,Brown,Germany,Cust2965,Olivia Anderson,10,Male,PayPal,Yes,Coffee,Beverages,37806,7,Quarterly,Changed Mind,4,240,Summer,Express,Large,Returned,38.08
60,Berlin,Green,Germany,Cust1722,David Anderson,0,Male,Google Pay,Yes,Juice,Beverages,82353,2,Weekly,Damaged Product,3,51,Spring,Express,Small,Returned,25.47
60,Berlin,Green,Germany,Cust3009,Daniel Thomas,0,Male,Apple Pay,Yes,Chips,Snacks,16452,10,Monthly,Wrong Item,2,395,Summer,Express,Large,Returned,39.49
60,Berlin,Green,Germany,Cust4572,Sarah Smith,15,Male,Debit Card,No,Fish,Meat,23407,10,Monthly,Quality Issue,1,104,Winter,Express,Small,Returned,12.2
60,Berlin,N/A,Germany,Cust5340,Sarah Smith,10,Male,Debit Card,Yes,Cake,Bakery,22468,4,Yearly,"",2,156,Autumn,Standard,Small,Delivered,43.34
60,Berlin,Red,Germany,Cust1627,Emma Smith,5,Female,Apple Pay,Yes,Yogurt,Dairy,24156,2,Monthly,"",3,74,Winter,Shipped From Abroad,Small,Delivered,39.09
60,Berlin,Red,Germany,Cust5328,Mary Taylor,0,Male,Apple Pay,Yes,Cheese,Dairy,88453,10,Yearly,Wrong Item,5,492,Summer,Shipped From Abroad,Small,Returned,49.16
60,Brisbane,Brown,Australia,Cust3183,Emma Anderson,20,Male,Apple Pay,No,Muffin,Bakery,78400,2,Monthly,Wrong Item,5,79,Autumn,Shipped From Abroad,Large,Returned,49.68
60,Brisbane,Brown,Australia,Cust3582,John Thomas,0,Male,Credit Card,Yes,Pork,Meat,11669,8,Quarterly,"",3,187,Autumn,Express,Medium,Delivered,23.38
60,Brisbane,N/A,Australia,Cust3801,Michael Smith,15,Female,PayPal,No,Biscuits,Snacks,63071,9,Weekly,Quality Issue,4,24,Autumn,Shipped From Abroad,Medium,Returned,3.13
60,Brisbane,N/A,Australia,Cust6485,David Anderson,5,Male,Google Pay,Yes,Tomato,Vegetables,70524,6,Yearly,Changed Mind,1,62,Summer,Express,Large,Returned,10.82
60,Brisbane,Red,Australia,Cust4319,Olivia Anderson,10,Female,Apple Pay,Yes,Mango,Fruits,65443,5,Weekly,"",5,36,Spring,Express,Large,Delivered,7.92
60,Brisbane,Yellow,Australia,Cust5180,Emma Johnson,15,Female,Cash,No,Orange,Fruits,94897,4,Monthly,"",4,114,Spring,Standard,Large,Delivered,33.41
60,Chicago,Brown,USA,Cust4382,Olivia Anderson,15,Male,Debit Card,No,Chips,Snacks,82763,3,Quarterly,Quality Issue,1,14,Spring,Express,Large,Returned,5.57
60,Chicago,Green,USA,Cust5231,John Jackson,0,Male,Cash,Yes,Mango,Fruits,31709,2,Quarterly,"",3,22,Summer,Express,Large,Delivered,10.97
60,Chicago,Red,USA,Cust2414,John Jackson,20,Male,Cash,Yes,Beef,Meat,44930,6,Monthly,Changed Mind,3,163,Autumn,Shipped From Abroad,Medium,Returned,33.93
60,Chicago,Red,USA,Cust2728,Mary Thomas,15,Male,Apple Pay,Yes,Cheese,Dairy,39042,9,Monthly,"",3,145,Autumn,Standard,Small,Delivered,18.9
60,Chicago,Yellow,USA,Cust1042,David Jackson,20,Female,Credit Card,No,Carrot,Vegetables,22868,4,Quarterly,Quality Issue,3,10,Spring,Standard,Medium,Returned,3.09
60,Chicago,Yellow,USA,Cust4664,Emma Anderson,10,Male,Apple Pay,Yes,Tea,Beverages,20058,2,Weekly,Late Delivery,4,70,Spring,Standard,Large,Returned,38.98
60,Hamburg,Brown,Germany,Cust1935,Emma Johnson,5,Female,Bank Transfer,Yes,Banana,Fruits,94087,1,Weekly,"",2,21,Winter,Express,Medium,Delivered,22.43
60,Hamburg,Green,Germany,Cust4384,John Jackson,5,Male,Debit Card,Yes,Apple,Fruits,21927,5,Quarterly,"",1,158,Spring,Express,Small,Delivered,33.22
60,Hamburg,Green,Germany,Cust4908,Emma Johnson,20,Female,Cash,No,Grapes,Fruits,28341,2,Yearly,Late Delivery,1,76,Autumn,Express,Large,Returned,47.48
60,Hamburg,White,Germany,Cust5170,Sarah Smith,15,Female,Google Pay,No,Tomato,Vegetables,29539,7,Weekly,"",1,291,Winter,Shipped From Abroad,Medium,Delivered,48.96
60,Hamburg,Yellow,Germany,Cust1901,Sarah Taylor,0,Male,Apple Pay,No,Orange,Fruits,76979,7,Quarterly,"",3,19,Autumn,Express,Small,Delivered,2.78
60,Hamburg,Yellow,Germany,Cust2549,John Smith,20,Female,Google Pay,Yes,Muffin,Bakery,60303,8,Yearly,"",3,291,Spring,Standard,Medium,Delivered,45.45
60,Hamburg,Yellow,Germany,Cust4728,Olivia Anderson,15,Female,Google Pay,Yes,Butter,Dairy,76430,5,Monthly,Late Delivery,5,183,Summer,Express,Small,Returned,43.07
60,Houston,Green,USA,Cust3247,Olivia Taylor,10,Male,PayPal,No,Apple,Fruits,76643,5,Yearly,"",1,58,Summer,Shipped From Abroad,Medium,Delivered,12.89
60,Houston,N/A,USA,Cust3068,John Brown,0,Male,Google Pay,No,Mango,Fruits,66460,4,Quarterly,"",5,11,Autumn,Standard,Small,Delivered,2.73
60,Houston,Red,USA,Cust3696,Olivia Taylor,5,Female,Apple Pay,Yes,Nuts,Snacks,26727,2,Yearly,Late Delivery,1,88,Spring,Shipped From Abroad,Large,Returned,46.29
60,Houston,Red,USA,Cust4502,Mary Thomas,10,Male,PayPal,Yes,Orange,Fruits,60421,8,Weekly,Late Delivery,5,32,Autumn,Express,Medium,Returned,4.4
60,Houston,Yellow,USA,Cust5241,Mary Thomas,5,Male,Debit Card,No,Spinach,Vegetables,86410,4,Yearly,Changed Mind,1,88,Spring,Shipped From Abroad,Large,Returned,23.26
60,Houston,Yellow,USA,Cust5860,Mary Brown,0,Female,Debit Card,Yes,Croissant,Bakery,99193,6,Weekly,Late Delivery,1,123,Summer,Express,Small,Returned,20.45
60,Liverpool,Green,UK,Cust1371,Sarah Smith,20,Male,Debit Card,Yes,Onion,Vegetables,98699,6,Monthly,"",4,51,Autumn,Shipped From Abroad,Medium,Delivered,10.72
60,Liverpool,N/A,UK,Cust1261,Daniel Thomas,0,Female,Credit Card,Yes,Mango,Fruits,62547,7,Yearly,Quality Issue,2,19,Spring,Shipped From Abroad,Medium,Returned,2.7
60,Liverpool,N/A,UK,Cust3013,Emma Johnson,15,Male,Debit Card,Yes,Milk,Dairy,12345,8,Quarterly,Quality Issue,5,89,Summer,Shipped From Abroad,Small,Returned,13.13
60,Liverpool,N/A,UK,Cust3285,Olivia Smith,0,Female,Google Pay,No,Chocolate,Snacks,82527,6,Yearly,Wrong Item,3,184,Winter,Standard,Medium,Returned,30.73
60,Liverpool,N/A,UK,Cust4708,David Anderson,20,Female,Credit Card,No,Potato,Vegetables,73490,1,Weekly,Wrong Item,1,22,Summer,Standard,Medium,Returned,27.82
60,Liverpool,Red,UK,Cust2800,Emma Taylor,15,Male,Credit Card,Yes,Cake,Bakery,22909,8,Yearly,"",2,306,Spring,Standard,Small,Delivered,45.03
60,Liverpool,Yellow,UK,Cust2242,John Johnson,15,Male,Debit Card,Yes,Tea,Beverages,25573,8,Quarterly,Wrong Item,4,128,Spring,Shipped From Abroad,Small,Returned,18.77
60,London,Brown,UK,Cust5514,John Brown,15,Female,Credit Card,Yes,Chicken,Meat,71655,7,Yearly,"",3,89,Autumn,Shipped From Abroad,Large,Delivered,14.93
60,London,Green,UK,Cust2974,David Thomas,15,Female,Cash,No,Chicken,Meat,14055,10,Weekly,Changed Mind,3,287,Spring,Shipped From Abroad,Large,Returned,33.75
60,London,N/A,UK,Cust2447,Michael Smith,10,Female,Apple Pay,Yes,Mango,Fruits,95921,1,Yearly,"",3,33,Summer,Express,Large,Delivered,36.82
60,London,Red,UK,Cust2939,David Brown,0,Female,Apple Pay,No,Carrot,Vegetables,79560,1,Weekly,Quality Issue,1,20,Spring,Standard,Medium,Returned,19.91
60,London,Red,UK,Cust3817,John Taylor,15,Male,Google Pay,No,Croissant,Bakery,91547,10,Quarterly,"",1,332,Winter,Express,Large,Delivered,39
60,London,White,UK,Cust4419,Mary Thomas,20,Female,Cash,Yes,Chicken,Meat,38004,9,Monthly,"",2,277,Autumn,Express,Small,Delivered,38.45
60,London,Yellow,UK,Cust2272,Daniel Jackson,15,Female,Bank Transfer,No,Milk,Dairy,61717,4,Yearly,Changed Mind,5,94,Spring,Shipped From Abroad,Medium,Returned,27.54
60,London,Yellow,UK,Cust2566,Mary Brown,15,Female,PayPal,No,Beef,Meat,18850,4,Quarterly,"",1,165,Spring,Express,Medium,Delivered,48.67
60,London,Yellow,UK,Cust3432,John Johnson,5,Female,Google Pay,Yes,Croissant,Bakery,75662,1,Yearly,"",4,38,Spring,Shipped From Abroad,Medium,Delivered,39.75
60,London,Yellow,UK,Cust3628,Daniel Taylor,20,Male,Google Pay,Yes,Milk,Dairy,75688,6,Monthly,"",2,43,Autumn,Express,Large,Delivered,8.98
60,Los Angeles,Brown,USA,Cust1836,Daniel Anderson,10,Female,Apple Pay,No,Apple,Fruits,24858,1,Quarterly,Quality Issue,3,18,Winter,Standard,Small,Returned,20.3
60,Los Angeles,Brown,USA,Cust3348,Mary Thomas,20,Female,PayPal,Yes,Nuts,Snacks,98759,10,Quarterly,Late Delivery,4,38,Autumn,Shipped From Abroad,Medium,Returned,4.75
60,Los Angeles,Yellow,USA,Cust6174,Michael Thomas,0,Female,Credit Card,Yes,Pork,Meat,11806,10,Weekly,"",3,74,Summer,Standard,Medium,Delivered,7.43
60,Manchester,Green,UK,Cust2589,John Brown,20,Male,Bank Transfer,Yes,Juice,Beverages,19876,8,Yearly,"",5,22,Winter,Express,Large,Delivered,3.4
60,Manchester,Red,UK,Cust3396,David Anderson,0,Female,Apple Pay,No,Grapes,Fruits,98242,8,Yearly,"",5,237,Spring,Standard,Medium,Delivered,29.6
60,Manchester,White,UK,Cust2243,Olivia Smith,15,Female,PayPal,No,Yogurt,Dairy,48729,2,Weekly,"",1,59,Winter,Standard,Small,Delivered,34.55
60,Manchester,Yellow,UK,Cust4137,Sarah Thomas,0,Male,PayPal,No,Milk,Dairy,94420,3,Quarterly,"",2,24,Autumn,Express,Medium,Delivered,8.13
60,Manchester,Yellow,UK,Cust6270,Daniel Johnson,15,Female,Google Pay,Yes,Milk,Dairy,45142,1,Weekly,"",4,32,Summer,Express,Medium,Delivered,37.21
60,Melbourne,Green,Australia,Cust3673,Emma Anderson,20,Male,Bank Transfer,No,Pork,Meat,95441,4,Quarterly,Quality Issue,5,147,Spring,Express,Small,Returned,46.07
60,Montreal,Green,Canada,Cust1370,Daniel Smith,10,Male,Credit Card,No,Yogurt,Dairy,78258,10,Monthly,Changed Mind,1,20,Spring,Express,Medium,Returned,2.17
60,Montreal,Red,Canada,Cust1401,Emma Brown,0,Male,PayPal,No,Cheese,Dairy,53746,4,Monthly,Wrong Item,2,109,Spring,Express,Medium,Returned,27.29
60,Montreal,Red,Canada,Cust3789,Daniel Anderson,15,Male,Apple Pay,No,Carrot,Vegetables,75999,1,Weekly,"",2,27,Autumn,Express,Large,Delivered,31.7
60,Montreal,White,Canada,Cust3095,John Jackson,0,Male,PayPal,No,Apple,Fruits,97044,7,Monthly,"",1,271,Winter,Shipped From Abroad,Medium,Delivered,38.74
60,Montreal,White,Canada,Cust3438,Emma Brown,20,Male,PayPal,Yes,Grapes,Fruits,49684,8,Quarterly,Late Delivery,3,169,Winter,Shipped From Abroad,Medium,Returned,26.43
60,Munich,Brown,Germany,Cust1809,Olivia Taylor,15,Female,Bank Transfer,No,Butter,Dairy,70997,6,Yearly,"",5,162,Winter,Express,Large,Delivered,31.77
60,Munich,Brown,Germany,Cust5124,Sarah Smith,15,Female,Credit Card,Yes,Spinach,Vegetables,52369,4,Yearly,"",5,6,Spring,Shipped From Abroad,Large,Delivered,1.8
60,Munich,Green,Germany,Cust4818,Emma Johnson,0,Female,Apple Pay,Yes,Yogurt,Dairy,28779,5,Yearly,Late Delivery,1,40,Winter,Express,Large,Returned,7.98
60,Munich,Red,Germany,Cust1416,Mary Taylor,15,Female,Cash,No,Orange,Fruits,63203,7,Quarterly,"",2,177,Winter,Shipped From Abroad,Small,Delivered,29.79
60,Munich,White,Germany,Cust2928,Michael Jackson,10,Female,Apple Pay,Yes,Croissant,Bakery,33794,10,Weekly,Quality Issue,3,380,Autumn,Shipped From Abroad,Medium,Returned,42.27
60,Munich,White,Germany,Cust3119,John Thomas,5,Female,Debit Card,No,Muffin,Bakery,85403,5,Quarterly,Damaged Product,2,42,Summer,Standard,Small,Returned,8.82
60,New York,Brown,USA,Cust1341,Emma Anderson,5,Male,Bank Transfer,No,Yogurt,Dairy,96897,2,Quarterly,"",4,66,Winter,Shipped From Abroad,Medium,Delivered,34.7
60,New York,Brown,USA,Cust3407,Daniel Smith,20,Female,Debit Card,Yes,Cake,Bakery,26999,10,Monthly,"",1,308,Winter,Shipped From Abroad,Large,Delivered,38.46
60,New York,Red,USA,Cust2846,Michael Anderson,0,Female,Google Pay,Yes,Biscuits,Snacks,11358,2,Yearly,Late Delivery,1,77,Summer,Shipped From Abroad,Small,Returned,38.53
60,New York,White,USA,Cust2013,Daniel Anderson,5,Male,Bank Transfer,Yes,Apple,Fruits,29650,9,Quarterly,"",3,17,Summer,Standard,Small,Delivered,1.98
60,New York,Yellow,USA,Cust5523,David Jackson,15,Female,PayPal,No,Fish,Meat,22266,9,Weekly,Damaged Product,3,279,Autumn,Standard,Small,Returned,36.5
60,Sydney,Green,Australia,Cust6376,John Anderson,5,Male,PayPal,Yes,Coffee,Beverages,26288,8,Yearly,Damaged Product,1,94,Winter,Standard,Small,Returned,12.34
60,Sydney,N/A,Australia,Cust5221,Michael Smith,15,Male,Cash,No,Banana,Fruits,49053,1,Quarterly,Damaged Product,4,11,Winter,Standard,Medium,Returned,12.72
60,Sydney,White,Australia,Cust2924,Sarah Johnson,15,Male,Bank Transfer,Yes,Bread,Bakery,93057,7,Weekly,Damaged Product,5,50,Autumn,Shipped From Abroad,Small,Returned,8.41
60,Sydney,Yellow,Australia,Cust2399,David Smith,0,Female,Google Pay,Yes,Grapes,Fruits,28587,8,Quarterly,Quality Issue,2,187,Winter,Express,Medium,Returned,23.35
60,Sydney,Yellow,Australia,Cust2645,Daniel Anderson,5,Female,Credit Card,Yes,Grapes,Fruits,42420,4,Monthly,Quality Issue,3,151,Summer,Express,Large,Returned,39.74
60,Toronto,Brown,Canada,Cust4226,Daniel Brown,10,Male,Google Pay,No,Apple,Fruits,51502,7,Monthly,"",3,41,Autumn,Express,Small,Delivered,6.55
60,Toronto,Brown,Canada,Cust4700,John Taylor,15,Female,Cash,Yes,Coffee,Beverages,48935,3,Quarterly,Quality Issue,4,18,Autumn,Shipped From Abroad,Medium,Returned,7.03
60,Toronto,Brown,Canada,Cust4737,David Anderson,0,Female,Google Pay,No,Croissant,Bakery,47679,6,Monthly,"",4,154,Summer,Express,Small,Delivered,25.66
60,Toronto,Red,Canada,Cust3248,John Taylor,5,Female,PayPal,No,Spinach,Vegetables,43153,10,Yearly,"",4,186,Winter,Standard,Large,Delivered,19.63
60,Toronto,Red,Canada,Cust3706,Daniel Johnson,10,Female,Apple Pay,No,Orange,Fruits,21689,7,Monthly,"",4,216,Spring,Standard,Small,Delivered,34.31
60,Toronto,White,Canada,Cust5623,Daniel Johnson,20,Male,Cash,No,Chips,Snacks,46061,5,Yearly,Changed Mind,3,60,Autumn,Standard,Small,Returned,14.92
60,Vancouver,Red,Canada,Cust1022,John Taylor,15,Female,Debit Card,No,Apple,Fruits,39081,1,Monthly,"",3,30,Summer,Shipped From Abroad,Small,Delivered,35.26
61,Berlin,Green,Germany,Cust1918,Mary Johnson,10,Male,Google Pay,No,Muffin,Bakery,35477,2,Quarterly,"",4,23,Summer,Standard,Medium,Delivered,12.68
61,Berlin,Green,Germany,Cust3472,Olivia Johnson,20,Male,Apple Pay,No,Yogurt,Dairy,71256,5,Monthly,Changed Mind,5,129,Summer,Express,Small,Returned,32.3
61,Berlin,N/A,Germany,Cust1330,John Brown,20,Female,Google Pay,No,Grapes,Fruits,12513,9,Quarterly,"",3,354,Autumn,Express,Large,Delivered,49.19
61,Berlin,N/A,Germany,Cust4110,Michael Jackson,20,Male,Bank Transfer,No,Cake,Bakery,40272,9,Monthly,Changed Mind,3,201,Autumn,Standard,Large,Returned,27.96
61,Berlin,Red,Germany,Cust4053,David Jackson,10,Female,Google Pay,No,Spinach,Vegetables,71334,1,Monthly,Damaged Product,1,2,Winter,Express,Large,Returned,2.32
61,Berlin,Red,Germany,Cust6033,Olivia Brown,20,Male,Apple Pay,No,Pork,Meat,26919,6,Monthly,Wrong Item,2,160,Autumn,Shipped From Abroad,Small,Returned,33.41
61,Berlin,White,Germany,Cust1656,Emma Taylor,10,Male,Cash,Yes,Biscuits,Snacks,47632,5,Yearly,Changed Mind,3,10,Autumn,Shipped From Abroad,Large,Returned,2.14
61,Brisbane,Green,Australia,Cust1863,Olivia Brown,10,Female,Apple Pay,No,Apple,Fruits,98475,10,Weekly,Damaged Product,3,235,Winter,Shipped From Abroad,Large,Returned,26.15
61,Brisbane,Green,Australia,Cust2819,David Taylor,15,Male,Credit Card,Yes,Soda,Beverages,25313,6,Weekly,"",3,231,Autumn,Standard,Large,Delivered,45.29
61,Brisbane,Red,Australia,Cust1905,Michael Jackson,20,Male,Apple Pay,No,Carrot,Vegetables,13220,4,Quarterly,Quality Issue,1,141,Summer,Express,Large,Returned,44.01
61,Brisbane,Red,Australia,Cust3369,David Smith,0,Female,PayPal,No,Juice,Beverages,70084,8,Monthly,"",4,183,Winter,Express,Medium,Delivered,22.87
61,Brisbane,Red,Australia,Cust3755,Mary Johnson,5,Male,Google Pay,Yes,Spinach,Vegetables,88800,10,Weekly,"",3,300,Spring,Shipped From Abroad,Large,Delivered,31.58
61,Brisbane,Yellow,Australia,Cust5218,John Johnson,10,Male,Apple Pay,Yes,Cheese,Dairy,89302,10,Quarterly,Wrong Item,4,366,Autumn,Express,Small,Returned,40.64
61,Chicago,Brown,USA,Cust3429,David Brown,5,Female,Debit Card,Yes,Banana,Fruits,90701,6,Yearly,Quality Issue,4,55,Spring,Standard,Medium,Returned,9.72
61,Chicago,N/A,USA,Cust4491,Sarah Taylor,10,Male,Apple Pay,No,Yogurt,Dairy,62522,4,Weekly,Wrong Item,3,65,Autumn,Standard,Small,Returned,17.94
61,Chicago,Red,USA,Cust6100,Michael Smith,15,Male,Apple Pay,Yes,Chips,Snacks,29547,2,Quarterly,"",3,76,Winter,Express,Small,Delivered,44.69
61,Chicago,Yellow,USA,Cust4528,John Anderson,10,Male,Cash,No,Apple,Fruits,12805,1,Weekly,Late Delivery,3,33,Winter,Express,Small,Returned,37.03
61,Hamburg,White,Germany,Cust2333,Emma Brown,20,Male,Bank Transfer,Yes,Chicken,Meat,40458,1,Weekly,"",5,11,Spring,Standard,Medium,Delivered,14.33
61,Houston,Green,USA,Cust5802,Sarah Taylor,5,Female,Cash,Yes,Butter,Dairy,30706,10,Yearly,Quality Issue,3,256,Winter,Express,Large,Returned,26.99
61,Houston,White,USA,Cust4045,Mary Anderson,10,Female,Cash,No,Banana,Fruits,50279,7,Quarterly,"",3,161,Spring,Standard,Large,Delivered,25.57
61,Liverpool,Brown,UK,Cust3794,David Jackson,10,Male,Apple Pay,No,Grapes,Fruits,32309,9,Monthly,"",5,402,Summer,Express,Small,Delivered,49.68
61,Liverpool,Brown,UK,Cust6298,Daniel Smith,15,Female,Google Pay,Yes,Beef,Meat,52928,3,Yearly,Wrong Item,5,120,Autumn,Shipped From Abroad,Medium,Returned,46.98
61,Liverpool,Green,UK,Cust1533,Mary Brown,10,Male,PayPal,No,Coffee,Beverages,82491,7,Weekly,"",4,24,Summer,Shipped From Abroad,Small,Delivered,3.86
61,Liverpool,Yellow,UK,Cust1804,David Taylor,15,Female,Bank Transfer,Yes,Pork,Meat,26926,9,Quarterly,"",1,25,Summer,Express,Medium,Delivered,3.3
61,Liverpool,Yellow,UK,Cust1936,David Johnson,15,Male,Cash,No,Muffin,Bakery,77596,7,Weekly,"",2,111,Spring,Standard,Medium,Delivered,18.69
61,Liverpool,Yellow,UK,Cust4348,David Anderson,5,Female,Credit Card,Yes,Potato,Vegetables,63688,1,Yearly,"",4,26,Winter,Express,Large,Delivered,26.89
61,Liverpool,Yellow,UK,Cust5916,Emma Brown,15,Male,Apple Pay,No,Carrot,Vegetables,33572,8,Quarterly,"",5,205,Winter,Shipped From Abroad,Medium,Delivered,30.14
61,London,Green,UK,Cust3541,Emma Johnson,15,Female,Apple Pay,No,Banana,Fruits,47989,4,Monthly,"",2,9,Summer,Express,Small,Delivered,2.76
61,London,Red,UK,Cust3831,David Anderson,0,Male,Bank Transfer,Yes,Banana,Fruits,57972,3,Quarterly,"",5,127,Autumn,Express,Large,Delivered,42.29
61,London,Yellow,UK,Cust1964,John Johnson,5,Female,Credit Card,Yes,Juice,Beverages,24052,6,Yearly,Wrong Item,4,276,Autumn,Express,Medium,Returned,48.37
61,Los Angeles,Brown,USA,Cust1079,Sarah Jackson,15,Male,PayPal,Yes,Chocolate,Snacks,49185,9,Weekly,Wrong Item,4,370,Winter,Standard,Small,Returned,48.33
61,Los Angeles,N/A,USA,Cust3218,Daniel Taylor,5,Male,Cash,No,Biscuits,Snacks,44027,2,Weekly,Wrong Item,4,70,Spring,Standard,Medium,Returned,36.59
61,Los Angeles,White,USA,Cust6410,Mary Brown,5,Male,Bank Transfer,No,Banana,Fruits,68478,5,Weekly,Damaged Product,2,102,Spring,Standard,Small,Returned,21.37
61,Manchester,Brown,UK,Cust5484,Emma Smith,0,Male,PayPal,No,Tea,Beverages,41773,3,Weekly,"",3,130,Autumn,Express,Small,Delivered,43.39
