customer-id,age,gender,product,product-category,size,color,season,review-rate,shipping-mode,discount-applied,promo-code,previous-purchaser,payment-method,purchase-frequency,order-date,shipped-date,delivery-date,customer-name,country,city,quantity,unit-price,sales-price,status,reason
CUST5952,68,Male,Carrot,Vegetables,Small,N/A,Winter,5,Shipped from Abroad,5,73659,No,Apple Pay,Weekly,51:04.4,51:04.4,51:04.4,Mary Thomas,USA,Chicago,3,22.62,64.47,Delivered,
CUST5953,50,Female,Fish,Meat,Small,Red,Summer,1,Shipped from Abroad,0,46151,No,Credit Card,Monthly,51:04.4,51:04.4,51:04.4,Mary Anderson,Australia,Sydney,4,26.71,106.84,Returned,Wrong Item
CUST5954,55,Female,Bread,Bakery,Medium,Brown,Spring,4,Shipped from Abroad,15,45804,Yes,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,David Anderson,UK,Manchester,10,20.17,171.45,Returned,Quality Issue
CUST5955,29,Male,Beef,Meat,Large,N/A,Winter,5,Express,5,86768,Yes,Cash,Weekly,51:04.4,51:04.4,51:04.4,Daniel Jackson,Canada,Vancouver,6,22.18,126.43,Delivered,
CUST5956,62,Female,Cheese,Dairy,Medium,Brown,Spring,1,Standard,20,91098,No,Bank Transfer,Yearly,51:04.4,51:04.4,51:04.4,Mary Anderson,Australia,Brisbane,7,22.04,123.42,Delivered,
CUST5957,66,Male,Chips,Snacks,Large,Yellow,Winter,,Express,15,39024,Yes,Debit Card,Monthly,51:04.4,51:04.4,51:04.4,David Smith,Canada,Montreal,1,32.89,27.96,Returned,Wrong Item
CUST5958,50,Female,Potato,Vegetables,Medium,N/A,Spring,4,Express,0,89717,No,Apple Pay,Weekly,51:04.4,51:04.4,51:04.4,Olivia Taylor,USA,Los Angeles,8,4.71,37.68,Returned,Wrong Item
CUST5959,63,Female,Onion,Vegetables,Medium,Red,Spring,3,Shipped from Abroad,5,82407,Yes,PayPal,Monthly,51:04.4,51:04.4,51:04.4,Michael Thomas,UK,London,6,,,Delivered,
CUST5960,56,Male,Potato,Vegetables,Medium,N/A,Spring,2,Express,20,37819,No,Cash,Yearly,51:04.4,51:04.4,51:04.4,Michael Johnson,Canada,Montreal,8,36.29,232.26,Delivered,
CUST5961,35,Male,Fish,Meat,Large,Green,Spring,5,Standard,20,29214,Yes,PayPal,Weekly,51:04.4,51:04.4,51:04.4,Michael Anderson,USA,New York,10,17.83,142.64,Delivered,
CUST5962,22,Female,Muffin,Bakery,Small,Brown,Spring,3,Standard,15,79917,No,Credit Card,Quarterly,51:04.4,51:04.4,51:04.4,Sarah Johnson,USA,Los Angeles,6,10.57,53.91,Returned,Quality Issue
CUST5963,25,Female,Chips,Snacks,Large,Brown,Winter,5,Express,15,16004,Yes,Apple Pay,Quarterly,51:04.4,51:04.4,51:04.4,Sarah Thomas,Australia,Brisbane,9,8.52,65.18,Returned,Late Delivery
CUST5964,61,Female,Beef,Meat,Small,Green,Winter,5,Express,15,69364,No,Bank Transfer,Quarterly,51:04.4,51:04.4,51:04.4,Emma Brown,Canada,Vancouver,4,7.48,25.43,Returned,Quality Issue
CUST5965,53,Female,Bread,Bakery,Medium,Green,Spring,1,Express,0,26698,No,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,Mary Taylor,Canada,Vancouver,1,21.68,21.68,Delivered,
CUST5966,50,Female,Chocolate,Snacks,Small,Green,Summer,5,Shipped from Abroad,15,56113,Yes,Bank Transfer,Quarterly,51:04.4,51:04.4,51:04.4,Olivia Anderson,Canada,Vancouver,5,9.16,38.93,Returned,Changed Mind
CUST5967,54,Female,Cake,Bakery,Small,N/A,Winter,1,Shipped from Abroad,0,85262,Yes,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,John Smith,Germany,Munich,3,43.74,131.22,Returned,Quality Issue
CUST5968,47,Male,Croissant,Bakery,Small,Brown,Winter,5,Shipped from Abroad,15,64766,Yes,Credit Card,Weekly,51:04.4,51:04.4,51:04.4,Olivia Anderson,Canada,Vancouver,7,13.24,78.78,Delivered,
CUST5969,66,Female,Mango,Fruits,Large,Brown,Winter,1,Standard,0,74371,No,Credit Card,Quarterly,51:04.4,51:04.4,51:04.4,Emma Taylor,Germany,Hamburg,,38.05,,Returned,Damaged Product
CUST5970,23,Male,Chicken,Meat,Large,Green,Spring,5,Shipped from Abroad,10,45910,No,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,David Thomas,Australia,Brisbane,5,5.89,26.5,Delivered,
CUST5971,55,Female,Tea,Beverages,Small,N/A,Spring,2,Shipped from Abroad,5,72843,Yes,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,Daniel Jackson,USA,New York,,22.2,,Returned,Late Delivery
CUST5972,70,Female,Apple,Fruits,Medium,N/A,Spring,2,Express,15,37806,No,Google Pay,Yearly,51:04.4,51:04.4,51:04.4,John Taylor,USA,Los Angeles,1,48.62,41.33,Delivered,
CUST5973,57,Female,Biscuits,Snacks,Large,N/A,Winter,1,Standard,10,74571,No,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,Michael Johnson,Canada,Vancouver,8,12.42,89.42,Returned,Wrong Item
CUST5974,39,Female,Milk,Dairy,Small,Red,Spring,2,Express,5,25414,No,Bank Transfer,Monthly,51:04.4,51:04.4,51:04.4,Emma Anderson,Australia,Sydney,9,22.91,195.88,Delivered,
CUST5975,59,Male,Pork,Meat,Medium,Green,Spring,2,Express,10,52905,No,Cash,Monthly,51:04.4,51:04.4,51:04.4,Sarah Jackson,USA,New York,3,31.05,83.84,Returned,Damaged Product
CUST5976,65,Female,Chocolate,Snacks,Medium,Red,Spring,3,Express,5,25349,No,PayPal,Weekly,51:04.4,51:04.4,51:04.4,John Smith,USA,Los Angeles,6,37.34,212.84,Returned,Damaged Product
CUST5977,28,Male,Beef,Meat,Large,Brown,Autumn,3,Standard,5,90153,No,Credit Card,Monthly,51:04.4,51:04.4,51:04.4,Sarah Taylor,Germany,Munich,3,4.99,14.22,Delivered,
CUST5978,42,Female,Nuts,Snacks,Medium,White,Winter,3,Standard,15,10163,Yes,Google Pay,Monthly,51:04.4,51:04.4,51:04.4,Mary Brown,UK,Manchester,9,17.87,136.71,Delivered,
CUST5979,70,Male,Beef,Meat,Medium,N/A,Autumn,5,Express,5,65845,Yes,Apple Pay,Weekly,51:04.4,51:04.4,51:04.4,Olivia Thomas,Canada,Montreal,3,29.59,84.33,Returned,Changed Mind
CUST5980,44,Male,Milk,Dairy,Medium,Yellow,Summer,1,Shipped from Abroad,15,53057,Yes,Cash,Yearly,51:04.4,51:04.4,51:04.4,David Johnson,Canada,Toronto,,6.5,,Returned,Quality Issue
CUST5981,57,Female,Chips,Snacks,Large,Brown,Spring,2,Shipped from Abroad,20,30767,Yes,Google Pay,Weekly,51:04.4,51:04.4,51:04.4,David Brown,USA,Los Angeles,9,12.51,90.07,Delivered,
CUST5982,41,Female,Tomato,Vegetables,Small,N/A,Autumn,2,Express,15,59715,Yes,Bank Transfer,Yearly,51:04.4,51:04.4,51:04.4,Emma Smith,Germany,Berlin,4,19.69,66.95,Delivered,
CUST5983,28,Female,Fish,Meat,Medium,Yellow,Autumn,5,Shipped from Abroad,0,75052,No,PayPal,Yearly,51:04.4,51:04.4,51:04.4,John Jackson,Germany,Munich,7,25.68,179.76,Returned,Damaged Product
CUST5984,70,Male,Chips,Snacks,Large,Brown,Autumn,4,Standard,20,32028,Yes,PayPal,Yearly,51:04.4,51:04.4,51:04.4,Olivia Taylor,USA,Houston,9,25.2,181.44,Returned,Late Delivery
CUST5985,48,Female,Biscuits,Snacks,Small,Yellow,Summer,2,Express,10,39847,No,Debit Card,Monthly,51:04.4,51:04.4,51:04.4,Olivia Brown,Germany,Berlin,5,24.33,109.48,Delivered,
CUST5986,19,Male,Coffee,Beverages,Medium,N/A,Autumn,3,Standard,15,25201,Yes,Google Pay,Quarterly,51:04.4,51:04.4,51:04.4,Emma Jackson,Australia,Brisbane,4,28.57,97.14,Delivered,
CUST5987,54,Female,Beef,Meat,Small,Brown,Summer,1,Standard,5,63706,No,Google Pay,Quarterly,51:04.4,51:04.4,51:04.4,Michael Smith,UK,London,1,3.15,2.99,Delivered,
CUST5988,63,Female,Cheese,Dairy,Small,Green,Spring,2,Express,10,12829,No,Bank Transfer,Monthly,51:04.4,51:04.4,51:04.4,David Smith,USA,Los Angeles,6,15.95,86.13,Delivered,
CUST5989,39,Male,Tomato,Vegetables,Large,Green,Winter,5,Express,0,25674,No,Google Pay,Monthly,51:04.4,51:04.4,51:04.4,Sarah Anderson,Australia,Brisbane,2,39.9,79.8,Delivered,
CUST5990,25,Male,Cheese,Dairy,Large,White,Autumn,,Express,20,87721,Yes,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Daniel Anderson,UK,London,2,48.48,77.57,Delivered,
CUST5991,35,Female,Spinach,Vegetables,Medium,White,Winter,1,Standard,15,48070,No,Bank Transfer,Quarterly,51:04.4,51:04.4,51:04.4,David Anderson,Canada,Montreal,9,30.65,234.47,Delivered,
CUST5992,31,Male,Croissant,Bakery,Medium,Brown,Winter,5,Express,10,42902,Yes,Cash,Monthly,51:04.4,51:04.4,51:04.4,Olivia Smith,USA,Los Angeles,3,37.27,100.63,Returned,Damaged Product
CUST5993,47,Female,Carrot,Vegetables,Large,N/A,Winter,2,Standard,0,72887,No,Google Pay,Yearly,51:04.4,51:04.4,51:04.4,John Jackson,Germany,Hamburg,7,37.06,259.42,Delivered,
CUST5994,29,Female,Potato,Vegetables,Small,Red,Spring,3,Shipped from Abroad,20,43851,Yes,Credit Card,Quarterly,51:04.4,51:04.4,51:04.4,Mary Anderson,Canada,Montreal,6,12.97,62.26,Delivered,
CUST5995,70,Female,Beef,Meat,Medium,Brown,Autumn,1,Express,0,71410,No,Credit Card,Yearly,51:04.4,51:04.4,51:04.4,Mary Taylor,Germany,Hamburg,7,,,Returned,Quality Issue
CUST5996,28,Male,Cake,Bakery,Small,Yellow,Winter,4,Standard,5,23527,No,Google Pay,Monthly,51:04.4,51:04.4,51:04.4,Michael Johnson,UK,Manchester,3,46.56,132.7,Returned,Quality Issue
CUST5997,56,Male,Orange,Fruits,Small,Green,Winter,1,Shipped from Abroad,10,85686,No,Bank Transfer,Quarterly,51:04.4,51:04.4,51:04.4,Emma Smith,Australia,Brisbane,6,16.62,89.75,Returned,Changed Mind
CUST5998,57,Male,Chicken,Meat,Medium,Yellow,Winter,5,Standard,10,35699,No,PayPal,Yearly,51:04.4,51:04.4,51:04.4,Emma Thomas,USA,New York,4,48.76,175.54,Delivered,
CUST5999,62,Male,Tea,Beverages,Small,Brown,Summer,1,Shipped from Abroad,10,83788,No,Cash,Weekly,51:04.4,51:04.4,51:04.4,Emma Taylor,UK,London,7,26.06,164.18,Returned,Damaged Product
CUST6000,21,Female,Orange,Fruits,Large,Green,Winter,5,Shipped from Abroad,5,20991,No,Debit Card,Yearly,51:04.4,51:04.4,51:04.4,Mary Smith,Canada,Montreal,4,10.26,38.99,Delivered,
CUST6001,24,Female,Cake,Bakery,Small,Brown,Autumn,1,Shipped from Abroad,5,31091,Yes,Debit Card,Monthly,51:04.4,51:04.4,51:04.4,Daniel Smith,Canada,Montreal,9,23.27,198.96,Returned,Late Delivery
CUST6002,50,Male,Apple,Fruits,Small,Green,Spring,4,Standard,15,67920,Yes,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,David Jackson,USA,Chicago,5,22.73,96.6,Returned,Damaged Product
CUST6003,65,Male,Spinach,Vegetables,Medium,White,Summer,1,Express,5,76774,Yes,Google Pay,Yearly,51:04.4,51:04.4,51:04.4,Olivia Taylor,UK,Manchester,5,11.04,52.44,Delivered,
CUST6004,42,Male,Apple,Fruits,Large,White,Summer,5,Shipped from Abroad,15,66651,Yes,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,Olivia Jackson,UK,Manchester,8,25.42,172.86,Returned,Changed Mind
CUST6005,65,Male,Soda,Beverages,Medium,N/A,Spring,1,Standard,10,13699,No,Credit Card,Quarterly,51:04.4,51:04.4,51:04.4,Michael Jackson,Canada,Vancouver,5,3.75,16.88,Returned,Damaged Product
CUST6006,66,Male,Carrot,Vegetables,Small,N/A,Winter,5,Standard,20,38121,No,PayPal,Yearly,51:04.4,51:04.4,51:04.4,David Anderson,Canada,Montreal,5,18.82,75.28,Returned,Changed Mind
CUST6007,68,Female,Milk,Dairy,Small,Red,Autumn,5,Express,20,16497,No,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,Daniel Thomas,Australia,Brisbane,1,22.98,18.38,Returned,Late Delivery
CUST6008,48,Female,Juice,Beverages,Medium,Yellow,Summer,4,Standard,20,44831,No,Credit Card,Monthly,51:04.4,51:04.4,51:04.4,Daniel Johnson,UK,London,6,22.56,108.29,Returned,Wrong Item
CUST6009,35,Male,Biscuits,Snacks,Large,Red,Spring,1,Shipped from Abroad,10,57665,Yes,Credit Card,Yearly,51:04.4,51:04.4,51:04.4,Olivia Jackson,UK,London,6,29.24,157.9,Returned,Wrong Item
CUST6010,37,Male,Chicken,Meat,Medium,Brown,Spring,4,Express,10,27965,No,Bank Transfer,Monthly,51:04.4,51:04.4,51:04.4,Michael Brown,Canada,Vancouver,2,3.2,5.76,Delivered,
CUST6011,68,Female,Butter,Dairy,Large,Green,Summer,4,Express,0,93369,No,Bank Transfer,Monthly,51:04.4,51:04.4,51:04.4,Michael Taylor,Australia,Melbourne,5,43.22,216.1,Returned,Changed Mind
CUST6012,63,Female,Nuts,Snacks,Small,Brown,Winter,2,Standard,0,60980,No,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,Olivia Thomas,USA,New York,9,7.09,63.81,Returned,Quality Issue
CUST6013,70,Female,Muffin,Bakery,Large,White,Summer,3,Shipped from Abroad,10,48711,No,Apple Pay,Weekly,51:04.4,51:04.4,51:04.4,David Johnson,UK,London,8,42.47,305.78,Returned,Damaged Product
CUST6014,63,Female,Potato,Vegetables,Small,N/A,Spring,3,Standard,10,56054,Yes,Bank Transfer,Monthly,51:04.4,51:04.4,51:04.4,Olivia Thomas,Germany,Berlin,3,29.64,80.03,Delivered,
CUST6015,25,Female,Muffin,Bakery,Medium,N/A,Autumn,2,Express,15,87416,No,PayPal,Weekly,51:04.4,51:04.4,51:04.4,Emma Johnson,Australia,Brisbane,2,20.73,35.24,Returned,Wrong Item
CUST6016,57,Female,Butter,Dairy,Medium,White,Autumn,2,Shipped from Abroad,5,64099,No,PayPal,Weekly,51:04.4,51:04.4,51:04.4,Mary Jackson,USA,Chicago,9,2.35,20.09,Delivered,
CUST6017,20,Female,Nuts,Snacks,Medium,Green,Spring,1,Shipped from Abroad,15,89210,No,Apple Pay,Quarterly,51:04.4,51:04.4,51:04.4,Olivia Anderson,Australia,Melbourne,4,22.47,76.4,Delivered,
CUST6018,20,Male,Cheese,Dairy,Small,Brown,Spring,1,Standard,10,10303,No,Cash,Quarterly,51:04.4,51:04.4,51:04.4,Sarah Anderson,Germany,Munich,10,22.45,202.05,Returned,Quality Issue
CUST6019,64,Female,Juice,Beverages,Medium,Brown,Summer,1,Express,5,67517,Yes,Google Pay,Quarterly,51:04.4,51:04.4,51:04.4,Daniel Taylor,Canada,Toronto,3,45.48,129.62,Returned,Changed Mind
CUST6020,57,Female,Butter,Dairy,Medium,Green,Summer,2,Express,5,25468,Yes,Credit Card,Weekly,51:04.4,51:04.4,51:04.4,David Anderson,USA,Los Angeles,5,32.89,156.23,Returned,Damaged Product
CUST6021,58,Male,Butter,Dairy,Small,Red,Spring,5,Standard,20,29344,Yes,Cash,Weekly,51:04.4,51:04.4,51:04.4,Michael Anderson,USA,Chicago,5,16.49,65.96,Returned,Quality Issue
CUST6022,69,Male,Juice,Beverages,Small,Yellow,Autumn,5,Express,15,80663,Yes,PayPal,Weekly,51:04.4,51:04.4,51:04.4,Daniel Taylor,Germany,Hamburg,2,28.08,47.74,Delivered,
CUST6023,40,Male,Yogurt,Dairy,Large,White,Winter,2,Standard,5,15189,Yes,Bank Transfer,Weekly,51:04.4,51:04.4,51:04.4,John Brown,USA,Houston,8,35.37,268.81,Delivered,
CUST6024,24,Male,Yogurt,Dairy,Small,Red,Winter,4,Shipped from Abroad,10,12571,No,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,Sarah Taylor,Australia,Sydney,7,19.46,122.6,Returned,Late Delivery
CUST6025,19,Female,Cake,Bakery,Small,Yellow,Summer,1,Shipped from Abroad,10,42387,Yes,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Emma Johnson,USA,Houston,8,42.2,303.84,Delivered,
CUST6026,58,Male,Onion,Vegetables,Large,N/A,Spring,4,Standard,15,83312,No,Cash,Yearly,51:04.4,51:04.4,51:04.4,Mary Johnson,Canada,Vancouver,4,35.74,121.52,Delivered,
CUST6027,30,Female,Nuts,Snacks,Medium,Brown,Summer,4,Standard,10,10934,Yes,Credit Card,Yearly,51:04.4,51:04.4,51:04.4,Olivia Thomas,Germany,Berlin,3,23.81,64.29,Returned,Quality Issue
CUST6028,49,Female,Fish,Meat,Small,Brown,Spring,3,Shipped from Abroad,0,38291,Yes,Cash,Quarterly,51:04.4,51:04.4,51:04.4,Sarah Anderson,Germany,Munich,8,23.6,188.8,Delivered,
CUST6029,52,Male,Mango,Fruits,Medium,N/A,Autumn,1,Shipped from Abroad,15,45057,Yes,Debit Card,Yearly,51:04.4,51:04.4,51:04.4,Sarah Jackson,Australia,Brisbane,6,7.33,37.38,Delivered,
CUST6030,45,Male,Onion,Vegetables,Small,Brown,Summer,,Standard,20,27470,No,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,John Taylor,UK,London,3,7.81,18.74,Delivered,
CUST6031,47,Male,Fish,Meat,Small,Brown,Winter,,Shipped from Abroad,0,38619,No,Cash,Monthly,51:04.4,51:04.4,51:04.4,Mary Taylor,Germany,Munich,3,,,Returned,Quality Issue
CUST6032,25,Female,Chicken,Meat,Small,Red,Winter,5,Express,0,32189,Yes,Bank Transfer,Monthly,51:04.4,51:04.4,51:04.4,John Taylor,Australia,Sydney,,25.88,,Returned,Changed Mind
CUST6033,61,Male,Pork,Meat,Small,Red,Autumn,2,Shipped from Abroad,20,26919,No,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,Olivia Brown,Germany,Berlin,6,33.41,160.37,Returned,Wrong Item
CUST6034,56,Female,Croissant,Bakery,Medium,N/A,Spring,3,Standard,0,91325,No,Debit Card,Yearly,51:04.4,51:04.4,51:04.4,Emma Anderson,Germany,Munich,6,2.22,13.32,Returned,Damaged Product
CUST6035,47,Male,Potato,Vegetables,Large,Red,Spring,2,Standard,20,36020,No,Bank Transfer,Yearly,51:04.4,51:04.4,51:04.4,Daniel Brown,Canada,Montreal,3,5.7,13.68,Delivered,
CUST6036,27,Male,Nuts,Snacks,Medium,Yellow,Winter,,Standard,15,46635,Yes,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,David Anderson,Australia,Brisbane,6,18.08,92.21,Returned,Quality Issue
CUST6037,46,Male,Nuts,Snacks,Small,Yellow,Spring,2,Shipped from Abroad,15,52947,No,Google Pay,Monthly,51:04.4,51:04.4,51:04.4,Olivia Anderson,Canada,Montreal,10,39.12,332.52,Delivered,
CUST6038,45,Male,Yogurt,Dairy,Medium,Yellow,Autumn,,Standard,5,88006,No,Cash,Weekly,51:04.4,51:04.4,51:04.4,Sarah Smith,Australia,Melbourne,8,31.96,242.9,Delivered,
CUST6039,47,Male,Orange,Fruits,Small,Red,Autumn,3,Shipped from Abroad,20,14869,Yes,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,Olivia Thomas,Australia,Brisbane,,27.97,,Delivered,
CUST6040,53,Female,Cheese,Dairy,Small,N/A,Autumn,1,Shipped from Abroad,0,70493,Yes,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,Emma Anderson,Germany,Berlin,4,32.91,131.64,Returned,Damaged Product
CUST6041,29,Female,Croissant,Bakery,Medium,Yellow,Spring,4,Express,10,10679,No,Google Pay,Yearly,51:04.4,51:04.4,51:04.4,Emma Brown,UK,Manchester,,31.31,,Delivered,
CUST6042,34,Female,Fish,Meat,Small,Brown,Autumn,2,Shipped from Abroad,10,86944,Yes,Bank Transfer,Weekly,51:04.4,51:04.4,51:04.4,Emma Brown,Australia,Brisbane,1,23.15,20.84,Returned,Wrong Item
CUST6043,38,Male,Croissant,Bakery,Medium,N/A,Autumn,1,Shipped from Abroad,5,61798,Yes,Credit Card,Weekly,51:04.4,51:04.4,51:04.4,David Johnson,Germany,Berlin,5,35.59,169.05,Returned,Quality Issue
CUST6044,31,Female,Cheese,Dairy,Small,Red,Spring,5,Shipped from Abroad,20,22684,No,PayPal,Monthly,51:04.4,51:04.4,51:04.4,Michael Smith,UK,London,3,7.51,18.02,Returned,Damaged Product
CUST6045,21,Female,Pork,Meat,Medium,N/A,Summer,5,Standard,10,42193,Yes,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,Olivia Smith,Germany,Hamburg,6,43.64,235.66,Delivered,
CUST6046,69,Male,Carrot,Vegetables,Small,Green,Winter,5,Shipped from Abroad,5,68224,Yes,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,Michael Anderson,UK,Liverpool,9,17.89,152.96,Delivered,
CUST6047,44,Male,Cake,Bakery,Large,Red,Autumn,4,Shipped from Abroad,20,67647,No,Debit Card,Monthly,51:04.4,51:04.4,51:04.4,John Anderson,Germany,Berlin,,27.46,,Delivered,
CUST6048,62,Female,Chips,Snacks,Large,N/A,Summer,,Express,5,94307,No,Credit Card,Weekly,51:04.4,51:04.4,51:04.4,David Smith,Canada,Toronto,2,38.13,72.45,Delivered,
CUST6049,19,Male,Chips,Snacks,Medium,Yellow,Summer,2,Express,0,67066,Yes,PayPal,Quarterly,51:04.4,51:04.4,51:04.4,Mary Johnson,Australia,Melbourne,5,24.83,124.15,Delivered,
CUST6050,40,Female,Muffin,Bakery,Small,Green,Spring,2,Standard,0,88669,Yes,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,John Anderson,USA,Houston,7,26.01,182.07,Delivered,
CUST6051,64,Female,Milk,Dairy,Large,Red,Winter,1,Shipped from Abroad,10,71315,No,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Mary Anderson,Canada,Vancouver,9,2.63,21.3,Delivered,
CUST6052,48,Male,Carrot,Vegetables,Large,Yellow,Winter,5,Express,0,39882,Yes,Debit Card,Quarterly,51:04.4,51:04.4,51:04.4,Daniel Brown,Canada,Vancouver,4,4.39,17.56,Delivered,
CUST6053,45,Female,Chicken,Meat,Small,White,Summer,2,Express,20,17740,No,Google Pay,Quarterly,51:04.4,51:04.4,51:04.4,David Johnson,USA,Los Angeles,6,4,19.2,Returned,Changed Mind
CUST6054,42,Female,Milk,Dairy,Medium,Yellow,Spring,4,Standard,20,75294,No,PayPal,Yearly,51:04.4,51:04.4,51:04.4,John Jackson,USA,New York,1,18.82,15.06,Returned,Damaged Product
CUST6055,39,Female,Juice,Beverages,Large,Green,Autumn,1,Shipped from Abroad,20,93441,Yes,Google Pay,Monthly,51:04.4,51:04.4,51:04.4,Olivia Johnson,UK,London,5,5.01,20.04,Delivered,
CUST6056,48,Female,Banana,Fruits,Medium,Green,Summer,4,Shipped from Abroad,0,48167,No,Google Pay,Monthly,51:04.4,51:04.4,51:04.4,Sarah Smith,UK,Manchester,8,47.54,380.32,Delivered,
CUST6057,65,Female,Tomato,Vegetables,Large,White,Autumn,2,Express,5,75943,No,Cash,Monthly,51:04.4,51:04.4,51:04.4,Daniel Jackson,Australia,Brisbane,8,6.97,52.97,Delivered,
CUST6058,69,Female,Apple,Fruits,Medium,White,Spring,2,Standard,0,78357,Yes,Bank Transfer,Quarterly,51:04.4,51:04.4,51:04.4,Olivia Taylor,USA,Houston,1,4.64,4.64,Delivered,
CUST6059,39,Female,Fish,Meat,Medium,N/A,Summer,2,Shipped from Abroad,15,24490,No,Apple Pay,Weekly,51:04.4,51:04.4,51:04.4,Michael Brown,USA,Houston,7,34.07,202.72,Returned,Late Delivery
CUST6060,53,Male,Soda,Beverages,Small,Red,Autumn,1,Standard,15,51648,No,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Daniel Smith,Germany,Munich,3,41.26,105.21,Delivered,
CUST6061,36,Male,Yogurt,Dairy,Large,Yellow,Autumn,4,Standard,15,74521,No,Cash,Quarterly,51:04.4,51:04.4,51:04.4,David Thomas,Germany,Hamburg,2,,,Delivered,
CUST6062,40,Female,Cheese,Dairy,Small,White,Autumn,3,Express,5,76876,No,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,Sarah Taylor,Australia,Brisbane,9,42.01,359.19,Returned,Wrong Item
CUST6063,30,Female,Pork,Meat,Large,Brown,Summer,5,Express,10,68815,Yes,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Emma Jackson,USA,New York,7,39.44,248.47,Returned,Wrong Item
CUST6064,59,Female,Chicken,Meat,Medium,N/A,Winter,1,Shipped from Abroad,0,51685,Yes,Apple Pay,Monthly,51:04.4,51:04.4,51:04.4,Mary Thomas,Germany,Munich,4,33.34,133.36,Returned,Wrong Item
CUST6065,52,Female,Coffee,Beverages,Large,Red,Winter,4,Express,0,13873,Yes,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Emma Anderson,USA,Los Angeles,3,,,Returned,Wrong Item
CUST6066,28,Female,Chips,Snacks,Medium,Yellow,Winter,5,Express,15,33040,No,Credit Card,Quarterly,51:04.4,51:04.4,51:04.4,Sarah Taylor,USA,Houston,7,49.25,293.04,Delivered,
CUST6067,32,Female,Cake,Bakery,Small,White,Winter,1,Express,10,87409,No,Apple Pay,Quarterly,51:04.4,51:04.4,51:04.4,Mary Brown,Australia,Melbourne,4,12.52,45.07,Delivered,
CUST6068,39,Male,Milk,Dairy,Small,White,Spring,5,Standard,0,70926,No,Bank Transfer,Weekly,51:04.4,51:04.4,51:04.4,Emma Brown,Australia,Brisbane,6,14.18,85.08,Returned,Wrong Item
CUST6069,46,Female,Cake,Bakery,Small,N/A,Autumn,1,Express,5,51432,No,Cash,Yearly,51:04.4,51:04.4,51:04.4,Mary Jackson,Germany,Munich,1,22.76,21.62,Returned,Late Delivery
CUST6070,33,Female,Yogurt,Dairy,Large,Yellow,Summer,2,Express,15,42174,Yes,Debit Card,Weekly,51:04.4,51:04.4,51:04.4,Daniel Johnson,Australia,Melbourne,8,37.34,253.91,Delivered,
CUST6071,19,Male,Milk,Dairy,Large,N/A,Winter,,Express,20,93167,Yes,Cash,Quarterly,51:04.4,51:04.4,51:04.4,Olivia Johnson,Germany,Hamburg,2,25.26,40.42,Delivered,
CUST6072,20,Male,Nuts,Snacks,Small,Brown,Autumn,5,Express,5,80510,No,Credit Card,Yearly,51:04.4,51:04.4,51:04.4,Olivia Anderson,Germany,Munich,2,16.49,31.33,Returned,Changed Mind
CUST6073,58,Male,Juice,Beverages,Large,Brown,Spring,2,Standard,15,77250,Yes,Credit Card,Monthly,51:04.4,51:04.4,51:04.4,Emma Jackson,Germany,Berlin,6,42.17,215.07,Returned,Late Delivery
CUST6074,55,Male,Banana,Fruits,Large,Yellow,Winter,4,Express,15,46735,No,Bank Transfer,Yearly,51:04.4,51:04.4,51:04.4,Michael Jackson,Canada,Montreal,3,17.72,45.19,Returned,Wrong Item
CUST6075,40,Male,Nuts,Snacks,Large,White,Spring,,Express,20,40172,No,Apple Pay,Yearly,51:04.4,51:04.4,51:04.4,Michael Taylor,UK,Liverpool,4,13.84,44.29,Delivered,
CUST6076,45,Male,Spinach,Vegetables,Medium,Brown,Spring,3,Standard,15,67326,Yes,Debit Card,Monthly,51:04.4,51:04.4,51:04.4,Olivia Taylor,Germany,Berlin,,49.64,,Delivered,
